grid_id,road_risk_score,risk_level,relative_top_percent,absolute_risk_score,absolute_risk_level,action_level,action_rank,risk_trigger,preventive_repair_candidate,feature_risk_score,model_relative_score,relative_ai_index,absolute_feature_score,absolute_risk_index,road_structure_score,lanes,road_rank,road_type,lanes_lift,road_rank_lift
23095_7944,15.5,낮음,89.903,22.1,낮음,모니터링,12499,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23095_7950,15.5,낮음,89.903,22.1,낮음,모니터링,12500,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23095_7951,15.5,낮음,89.903,22.1,낮음,모니터링,12501,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23095_7952,15.5,낮음,89.903,22.1,낮음,모니터링,12502,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23095_7953,15.5,낮음,89.903,22.1,낮음,모니터링,12503,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23095_7954,15.5,낮음,89.903,22.1,낮음,모니터링,12504,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23096_7879,15.5,낮음,89.903,22.1,낮음,모니터링,12505,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23096_7943,15.5,낮음,89.903,22.1,낮음,모니터링,12506,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23096_7954,15.5,낮음,89.903,22.1,낮음,모니터링,12507,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23096_7955,15.5,낮음,89.903,22.1,낮음,모니터링,12508,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23097_7875,15.5,낮음,89.903,22.1,낮음,모니터링,12509,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23097_7876,15.5,낮음,89.903,22.1,낮음,모니터링,12510,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23097_7877,15.5,낮음,89.903,22.1,낮음,모니터링,12511,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23097_7879,15.5,낮음,89.903,22.1,낮음,모니터링,12512,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23097_7955,15.5,낮음,89.903,22.1,낮음,모니터링,12513,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,4,0.75015182,1.04174334
23097_7956,15.5,낮음,89.903,22.1,낮음,모니터링,12514,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23097_7957,15.5,낮음,89.903,22.1,낮음,모니터링,12515,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23098_7960,15.5,낮음,89.903,22.1,낮음,모니터링,12516,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23098_7961,15.5,낮음,89.903,22.1,낮음,모니터링,12517,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23098_7963,15.5,낮음,89.903,22.1,낮음,모니터링,12518,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23099_7871,15.5,낮음,89.903,22.1,낮음,모니터링,12519,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23099_7872,15.5,낮음,89.903,22.1,낮음,모니터링,12520,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23099_7943,15.5,낮음,89.903,22.1,낮음,모니터링,12521,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23099_7960,15.5,낮음,89.903,22.1,낮음,모니터링,12522,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23099_7962,15.5,낮음,89.903,22.1,낮음,모니터링,12523,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23099_7963,15.5,낮음,89.903,22.1,낮음,모니터링,12524,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23099_7964,15.5,낮음,89.903,22.1,낮음,모니터링,12525,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23100_7942,15.5,낮음,89.903,22.1,낮음,모니터링,12526,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,3,0.75015182,1.04174334
23101_7852,15.5,낮음,89.903,22.1,낮음,모니터링,12527,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,3,0.75015182,1.04174334
23101_7870,15.5,낮음,89.903,22.1,낮음,모니터링,12528,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23101_7942,15.5,낮음,89.903,22.1,낮음,모니터링,12529,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23102_7852,15.5,낮음,89.903,22.1,낮음,모니터링,12530,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23102_7868,15.5,낮음,89.903,22.1,낮음,모니터링,12531,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23102_7869,15.5,낮음,89.903,22.1,낮음,모니터링,12532,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23102_7981,15.5,낮음,89.903,22.1,낮음,모니터링,12533,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23102_7983,15.5,낮음,89.903,22.1,낮음,모니터링,12534,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23102_7984,15.5,낮음,89.903,22.1,낮음,모니터링,12535,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23102_7985,15.5,낮음,89.903,22.1,낮음,모니터링,12536,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23103_7864,15.5,낮음,89.903,22.1,낮음,모니터링,12537,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23103_7865,15.5,낮음,89.903,22.1,낮음,모니터링,12538,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23103_7866,15.5,낮음,89.903,22.1,낮음,모니터링,12539,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23103_7867,15.5,낮음,89.903,22.1,낮음,모니터링,12540,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23103_7985,15.5,낮음,89.903,22.1,낮음,모니터링,12541,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23103_7987,15.5,낮음,89.903,22.1,낮음,모니터링,12542,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23103_7988,15.5,낮음,89.903,22.1,낮음,모니터링,12543,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23104_7853,15.5,낮음,89.903,22.1,낮음,모니터링,12544,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23104_7854,15.5,낮음,89.903,22.1,낮음,모니터링,12545,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23104_7864,15.5,낮음,89.903,22.1,낮음,모니터링,12546,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
23104_7865,15.5,낮음,89.903,22.1,낮음,모니터링,12547,없음,0,0.0,0.0,0.02388719,0.19595,0.22074195,0.15924794,2,103,0,0.75015182,1.04174334
22904_7978,21.5,보통,52.092,22.0,낮음,모니터링,12548,없음,0,0.05698577,0.0,0.04626479,0.21404375,0.21964911,0.06149359,1,101,0,1.09148907,0.34326349
22904_7979,21.5,보통,52.092,22.0,낮음,모니터링,12549,없음,0,0.05698577,0.0,0.04626479,0.21404375,0.21964911,0.06149359,1,101,0,1.09148907,0.34326349
22904_7981,21.5,보통,52.092,22.0,낮음,모니터링,12550,없음,0,0.05698577,0.0,0.04626479,0.21404375,0.21964911,0.06149359,1,101,0,1.09148907,0.34326349
22905_7978,21.5,보통,52.092,22.0,낮음,모니터링,12551,없음,0,0.05698577,0.0,0.04626479,0.21404375,0.21964911,0.06149359,1,101,0,1.09148907,0.34326349
22905_7980,21.5,보통,52.092,22.0,낮음,모니터링,12552,없음,0,0.05698577,0.0,0.04626479,0.21404375,0.21964911,0.06149359,1,101,0,1.09148907,0.34326349
22914_7979,21.5,보통,52.092,22.0,낮음,모니터링,12553,없음,0,0.05698577,0.0,0.04626479,0.21404375,0.21964911,0.06149359,1,101,0,1.09148907,0.34326349
22918_7979,21.5,보통,52.092,22.0,낮음,모니터링,12554,없음,0,0.05698577,0.0,0.04626479,0.21404375,0.21964911,0.06149359,1,101,0,1.09148907,0.34326349
22942_8064,21.5,보통,52.092,22.0,낮음,모니터링,12555,없음,0,0.05698577,0.0,0.04626479,0.21404375,0.21964911,0.06149359,1,101,0,1.09148907,0.34326349
22942_8065,21.5,보통,52.092,22.0,낮음,모니터링,12556,없음,0,0.05698577,0.0,0.04626479,0.21404375,0.21964911,0.06149359,1,101,0,1.09148907,0.34326349
22943_8047,21.5,보통,52.092,22.0,낮음,모니터링,12557,없음,0,0.05698577,0.0,0.04626479,0.21404375,0.21964911,0.06149359,1,101,0,1.09148907,0.34326349
22944_8048,21.5,보통,52.092,22.0,낮음,모니터링,12558,없음,0,0.05698577,0.0,0.04626479,0.21404375,0.21964911,0.06149359,1,101,0,1.09148907,0.34326349
22947_7998,21.5,보통,52.092,22.0,낮음,모니터링,12559,없음,0,0.05698577,0.0,0.04626479,0.21404375,0.21964911,0.06149359,1,101,0,1.09148907,0.34326349
22948_8001,21.5,보통,52.092,22.0,낮음,모니터링,12560,없음,0,0.05698577,0.0,0.04626479,0.21404375,0.21964911,0.06149359,1,101,0,1.09148907,0.34326349
22952_8012,21.5,보통,52.092,22.0,낮음,모니터링,12561,없음,0,0.05698577,0.0,0.04626479,0.21404375,0.21964911,0.06149359,1,101,0,1.09148907,0.34326349
22953_8012,21.5,보통,52.092,22.0,낮음,모니터링,12562,없음,0,0.05698577,0.0,0.04626479,0.21404375,0.21964911,0.06149359,1,101,0,1.09148907,0.34326349
22957_8041,21.5,보통,52.092,22.0,낮음,모니터링,12563,없음,0,0.05698577,0.0,0.04626479,0.21404375,0.21964911,0.06149359,1,101,0,1.09148907,0.34326349
22957_8042,21.5,보통,52.092,22.0,낮음,모니터링,12564,없음,0,0.05698577,0.0,0.04626479,0.21404375,0.21964911,0.06149359,1,101,0,1.09148907,0.34326349
22972_8050,21.5,보통,52.092,22.0,낮음,모니터링,12565,없음,0,0.05698577,0.0,0.04626479,0.21404375,0.21964911,0.06149359,1,101,0,1.09148907,0.34326349
22983_8071,21.5,보통,52.092,22.0,낮음,모니터링,12566,없음,0,0.05698577,0.0,0.04626479,0.21404375,0.21964911,0.06149359,1,101,0,1.09148907,0.34326349
22925_7968,18.5,낮음,72.12,21.7,낮음,모니터링,12567,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22926_7968,18.5,낮음,72.12,21.7,낮음,모니터링,12568,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22927_7967,18.5,낮음,72.12,21.7,낮음,모니터링,12569,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22928_7967,18.5,낮음,72.12,21.7,낮음,모니터링,12570,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22929_7967,18.5,낮음,72.12,21.7,낮음,모니터링,12571,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22930_7967,18.5,낮음,72.12,21.7,낮음,모니터링,12572,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22930_7973,18.5,낮음,72.12,21.7,낮음,모니터링,12573,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22931_7966,18.5,낮음,72.12,21.7,낮음,모니터링,12574,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22931_7967,18.5,낮음,72.12,21.7,낮음,모니터링,12575,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22931_7973,18.5,낮음,72.12,21.7,낮음,모니터링,12576,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22931_7974,18.5,낮음,72.12,21.7,낮음,모니터링,12577,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22932_7966,18.5,낮음,72.12,21.7,낮음,모니터링,12578,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22932_7974,18.5,낮음,72.12,21.7,낮음,모니터링,12579,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22933_7952,18.5,낮음,72.12,21.7,낮음,모니터링,12580,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22933_7966,18.5,낮음,72.12,21.7,낮음,모니터링,12581,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22933_7974,18.5,낮음,72.12,21.7,낮음,모니터링,12582,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22934_7950,18.5,낮음,72.12,21.7,낮음,모니터링,12583,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22934_7951,18.5,낮음,72.12,21.7,낮음,모니터링,12584,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22934_7952,18.5,낮음,72.12,21.7,낮음,모니터링,12585,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22935_7949,18.5,낮음,72.12,21.7,낮음,모니터링,12586,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,3,0.75015182,0.85584836
22935_7950,18.5,낮음,72.12,21.7,낮음,모니터링,12587,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22935_7975,18.5,낮음,72.12,21.7,낮음,모니터링,12588,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22936_7949,18.5,낮음,72.12,21.7,낮음,모니터링,12589,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,3,0.75015182,0.85584836
22936_7950,18.5,낮음,72.12,21.7,낮음,모니터링,12590,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22936_7975,18.5,낮음,72.12,21.7,낮음,모니터링,12591,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22937_7950,18.5,낮음,72.12,21.7,낮음,모니터링,12592,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22937_7951,18.5,낮음,72.12,21.7,낮음,모니터링,12593,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22937_7975,18.5,낮음,72.12,21.7,낮음,모니터링,12594,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22938_7951,18.5,낮음,72.12,21.7,낮음,모니터링,12595,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22938_7952,18.5,낮음,72.12,21.7,낮음,모니터링,12596,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22939_7976,18.5,낮음,72.12,21.7,낮음,모니터링,12597,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22939_7977,18.5,낮음,72.12,21.7,낮음,모니터링,12598,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22940_7975,18.5,낮음,72.12,21.7,낮음,모니터링,12599,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22940_7977,18.5,낮음,72.12,21.7,낮음,모니터링,12600,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22941_7975,18.5,낮음,72.12,21.7,낮음,모니터링,12601,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22941_7977,18.5,낮음,72.12,21.7,낮음,모니터링,12602,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22941_7978,18.5,낮음,72.12,21.7,낮음,모니터링,12603,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22943_7980,18.5,낮음,72.12,21.7,낮음,모니터링,12604,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22944_7981,18.5,낮음,72.12,21.7,낮음,모니터링,12605,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,3,0.75015182,0.85584836
22944_7982,18.5,낮음,72.12,21.7,낮음,모니터링,12606,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22945_7981,18.5,낮음,72.12,21.7,낮음,모니터링,12607,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22945_7982,18.5,낮음,72.12,21.7,낮음,모니터링,12608,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22950_7973,18.5,낮음,72.12,21.7,낮음,모니터링,12609,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22950_7996,18.5,낮음,72.12,21.7,낮음,모니터링,12610,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22950_7997,18.5,낮음,72.12,21.7,낮음,모니터링,12611,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22951_7973,18.5,낮음,72.12,21.7,낮음,모니터링,12612,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22951_7997,18.5,낮음,72.12,21.7,낮음,모니터링,12613,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22952_7973,18.5,낮음,72.12,21.7,낮음,모니터링,12614,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22953_7970,18.5,낮음,72.12,21.7,낮음,모니터링,12615,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22953_7971,18.5,낮음,72.12,21.7,낮음,모니터링,12616,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22953_7998,18.5,낮음,72.12,21.7,낮음,모니터링,12617,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22954_7998,18.5,낮음,72.12,21.7,낮음,모니터링,12618,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22955_7998,18.5,낮음,72.12,21.7,낮음,모니터링,12619,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22956_7998,18.5,낮음,72.12,21.7,낮음,모니터링,12620,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22957_7999,18.5,낮음,72.12,21.7,낮음,모니터링,12621,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22958_7999,18.5,낮음,72.12,21.7,낮음,모니터링,12622,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22959_7999,18.5,낮음,72.12,21.7,낮음,모니터링,12623,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22959_8000,18.5,낮음,72.12,21.7,낮음,모니터링,12624,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22961_8001,18.5,낮음,72.12,21.7,낮음,모니터링,12625,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22962_8001,18.5,낮음,72.12,21.7,낮음,모니터링,12626,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22963_8002,18.5,낮음,72.12,21.7,낮음,모니터링,12627,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22973_8012,18.5,낮음,72.12,21.7,낮음,모니터링,12628,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
23002_8059,18.5,낮음,72.12,21.7,낮음,모니터링,12629,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
23002_8060,18.5,낮음,72.12,21.7,낮음,모니터링,12630,없음,0,0.02470646,0.0,0.03409172,0.198575,0.21685603,0.12021682,2,106,0,0.75015182,0.85584836
22987_7863,13.4,낮음,93.324,21.5,낮음,모니터링,12631,없음,0,0.0,0.0,0.01803252,0.19595,0.21488728,0.12021682,2,106,0,0.75015182,0.85584836
22998_7875,13.4,낮음,93.324,21.5,낮음,모니터링,12632,없음,0,0.0,0.0,0.01803252,0.19595,0.21488728,0.12021682,2,106,0,0.75015182,0.85584836
22998_7876,13.4,낮음,93.324,21.5,낮음,모니터링,12633,없음,0,0.0,0.0,0.01803252,0.19595,0.21488728,0.12021682,2,106,0,0.75015182,0.85584836
22999_7876,13.4,낮음,93.324,21.5,낮음,모니터링,12634,없음,0,0.0,0.0,0.01803252,0.19595,0.21488728,0.12021682,2,106,0,0.75015182,0.85584836
22999_7877,13.4,낮음,93.324,21.5,낮음,모니터링,12635,없음,0,0.0,0.0,0.01803252,0.19595,0.21488728,0.12021682,2,106,0,0.75015182,0.85584836
22999_7878,13.4,낮음,93.324,21.5,낮음,모니터링,12636,없음,0,0.0,0.0,0.01803252,0.19595,0.21488728,0.12021682,2,106,0,0.75015182,0.85584836
22999_7879,13.4,낮음,93.324,21.5,낮음,모니터링,12637,없음,0,0.0,0.0,0.01803252,0.19595,0.21488728,0.12021682,2,106,0,0.75015182,0.85584836
23000_7879,13.4,낮음,93.324,21.5,낮음,모니터링,12638,없음,0,0.0,0.0,0.01803252,0.19595,0.21488728,0.12021682,2,106,0,0.75015182,0.85584836
23000_7880,13.4,낮음,93.324,21.5,낮음,모니터링,12639,없음,0,0.0,0.0,0.01803252,0.19595,0.21488728,0.12021682,2,106,0,0.75015182,0.85584836
